epoch,acc,loss,lr,val_acc,val_loss
33,0.6957452769772654,1.4689522247225895,0.0003162278,0.602,1.9017447597503663
34,0.7011887608069164,1.44072878379834,0.0003162278,0.5844,2.007164802360535
35,0.7321485750880563,1.3277484586213668,0.000100000005,0.6337,1.782987677001953
36,0.7435959013768813,1.283363104324634,0.000100000005,0.6379,1.7517908073425292
37,0.7493996157540826,1.2512988645298297,0.000100000005,0.6404,1.752284130859375
38,0.7538024335574768,1.2390742954290184,0.000100000005,0.6366,1.7857151641845703
39,0.7573246878001921,1.2188133294483885,0.000100000005,0.6403,1.7548973316192626
40,0.7641890810118476,1.1957358798269198,0.000100000005,0.6398,1.7677063079833983
41,0.7648094780659622,1.187086399190135,0.000100000005,0.6398,1.7815960844039918
42,0.7774175472302274,1.1357164078708493,3.1622778e-05,0.65,1.7395079339981079
43,0.7786383285302594,1.1328278519081985,3.1622778e-05,0.6471,1.7361198328018188
44,0.7851024655779699,1.112859105113375,3.1622778e-05,0.6489,1.7336876918792725
45,0.7850024015369836,1.1032683588051468,3.1622778e-05,0.6513,1.7291356397628783
46,0.789505283381364,1.0979788276655262,3.1622778e-05,0.6493,1.7372590518951416
47,0.7901056676272814,1.0931339545430108,3.1622778e-05,0.6507,1.7314467584609985
48,0.7893251681075889,1.087385701400288,3.1622778e-05,0.6502,1.7316618528366088
49,0.7940882164585334,1.077914995812011,3.1622778e-05,0.6521,1.7380086210250854
50,0.7956492154979187,1.0653130889053417,3.1622778e-05,0.6525,1.7370051549911498
51,0.7983709574127441,1.0566904007376978,1.0000001e-05,0.6553,1.7295776292800904
52,0.8011727505603586,1.0511355545136778,1.0000001e-05,0.6543,1.7257033782958984
53,0.7991114313160422,1.0523456115200471,1.0000001e-05,0.653,1.7327187398910522
54,0.8009162932138284,1.0481816701562396,1.0000001e-05,0.6528,1.732257032394409
55,0.8007487187700192,1.0434577355088521,1.0000001e-05,0.653,1.7293022314071655
56,0.800552353506244,1.044805869169049,1.0000001e-05,0.656,1.7285688446044922
57,0.7999119436439321,1.044475164086705,1.0000001e-05,0.6545,1.728897547531128
58,0.8036943643932116,1.0331303687039148,3.1622778e-06,0.6567,1.727032915687561
59,0.8055155299391611,1.0344781416217523,3.1622778e-06,0.6547,1.7286037298202515
60,0.8026336855587576,1.036157226699917,3.1622778e-06,0.6554,1.727614814376831
61,0.8040145693243675,1.0342640175561357,3.1622778e-06,0.6566,1.727451318359375
62,0.8039945565161704,1.035882797219835,3.1622778e-06,0.6552,1.7333849641799928
63,0.8044348382965097,1.035089691327315,1.0000001e-06,0.6547,1.7280284687042236
64,0.8052153378162024,1.0295171625446975,1.0000001e-06,0.6569,1.7230607345581055
65,0.8067763368555876,1.0251105749717784,1.0000001e-06,0.6555,1.7255928409576415
66,0.8025536343259686,1.035797342557843,1.0000001e-06,0.6557,1.7236255687713624
67,0.8041346461735511,1.0294626506520814,1.0000001e-06,0.6553,1.732273543357849
68,0.8049375800256082,1.0300513852802649,1.0000001e-06,0.6557,1.727300100517273
69,0.8065743113388854,1.0258520761794727,1.0000001e-06,0.6556,1.7290567838668822
70,0.805995837335895,1.0267772407360731,5e-07,0.6545,1.7263785612106324
71,0.8024735830931796,1.035420142798862,5e-07,0.6547,1.7289401449203492
72,0.8052353506243997,1.02618001353233,5e-07,0.6538,1.7305900997161865
73,0.8074567723342939,1.0235394297064477,5e-07,0.6552,1.7271786260604858
74,0.8062560038424592,1.0283035440319743,5e-07,0.6561,1.7254876934051513
75,0.8053154018571886,1.0309138793881185,5e-07,0.6554,1.7304335542678833
76,0.8040746077489593,1.0301948839221824,5e-07,0.6562,1.727758763885498
77,0.8041346461735511,1.0298734270835435,5e-07,0.6557,1.7277444665908814
78,0.8041546589817483,1.0285082196639663,5e-07,0.6553,1.7279049003601075
79,0.803474223503042,1.0305305992301137,5e-07,0.6548,1.729881042289734
80,0.8061559398014729,1.024089449229929,5e-07,0.6549,1.7263173301696777
81,0.8054755043227666,1.0303263372806948,5e-07,0.6545,1.7222342668533326
82,0.8051753121998079,1.0257141203442102,5e-07,0.6551,1.7285016765594483
83,0.8066962856227986,1.0228756222631776,5e-07,0.6554,1.7283998538970948
84,0.8076969260326609,1.0268277034444988,5e-07,0.6552,1.7243964502334594
85,0.8069564521293628,1.0214928566665173,5e-07,0.6563,1.7228536529541016
86,0.8085774895933397,1.0231382307852075,5e-07,0.6559,1.7263236909866333
87,0.8063560678834454,1.0271632960695432,5e-07,0.6562,1.7247712377548219
88,0.8068181818181818,1.018043184593301,5e-07,0.6545,1.7254215099334718
89,0.8079956758488148,1.0238499423771772,5e-07,0.6547,1.7319150177001954
90,0.8063760806916427,1.0254724486455145,5e-07,0.657,1.7226005403518676
91,0.8067763368555876,1.026379940145641,5e-07,0.6554,1.7261597967147828
92,0.8069564521293628,1.0210135545136645,5e-07,0.6557,1.7254123910903931
93,0.80835734870317,1.0214617159211632,5e-07,0.6549,1.7277631977081298
94,0.8082786491677336,1.02263154175309,5e-07,0.654,1.72832897605896
95,0.8039517937219731,1.0325919704357833,5e-07,0.6547,1.724049515914917
96,0.8067162984309958,1.024661218665786,5e-07,0.6554,1.7238031133651734
97,0.8064761447326289,1.0193354092726827,5e-07,0.6552,1.7250223184585571
98,0.8061159141850784,1.026203252091226,5e-07,0.6552,1.7298006666183472
99,0.8067763368555876,1.0278453237919558,5e-07,0.6553,1.7272898292541503
100,0.8058957732949087,1.023218718851525,5e-07,0.6558,1.7247058940887452
101,0.8065962215818123,1.0280046843581576,5e-07,0.6557,1.7282786918640136
102,0.8058557476785142,1.030347356115287,5e-07,0.6559,1.7270209190368653
103,0.8073567082933077,1.0250192230953226,5e-07,0.6554,1.726586828804016
104,0.8060558757604868,1.0249998211059057,5e-07,0.657,1.725613332748413
105,0.8054554915145693,1.0246392928977597,5e-07,0.6556,1.7250716466903686
106,0.8079771053474224,1.023008815493295,5e-07,0.6553,1.723116314315796
107,0.8061559398014729,1.0243119957963893,5e-07,0.6567,1.724572257041931
108,0.8063160422670509,1.0266469231867232,5e-07,0.6574,1.7242982170104981
109,0.8051753121998079,1.0283367425403722,5e-07,0.6573,1.7273088403701782
110,0.8071765930195325,1.0222608006767764,5e-07,0.6551,1.7290510696411132
111,0.8059558117195005,1.0222211412386446,5e-07,0.655,1.7251840368270874
112,0.80697646493756,1.0225560198676078,5e-07,0.6571,1.7273538038253784
113,0.8065361831572206,1.0269767371958507,5e-07,0.6538,1.7326472862243651
114,0.8091978866474544,1.0184595447643194,5e-07,0.655,1.7247999641418457
115,0.8043547870637208,1.0252201346834997,5e-07,0.656,1.729353783416748
116,0.8054755043227666,1.0263878624865996,5e-07,0.6553,1.728110397720337
117,0.80835734870317,1.0197434860889705,5e-07,0.6556,1.7252262437820434
118,0.8073967339097022,1.0225702314242469,5e-07,0.6559,1.7275465190887451
119,0.8061959654178674,1.0262850621095498,5e-07,0.656,1.7261554361343383
120,0.8062760166506564,1.0170772556612746,5e-07,0.6549,1.7310767024993896
121,0.8049551713096381,1.0240906982936426,5e-07,0.6565,1.7263753259658814
122,0.8071765930195325,1.0215056220041496,5e-07,0.6553,1.7299176900863646
123,0.8079185339308579,1.0191735042957888,5e-07,0.6562,1.7272782272338867
124,0.8092969250480462,1.0168719764018501,5e-07,0.6567,1.7255685102462768
125,0.8082973102785783,1.0221412522343156,5e-07,0.6565,1.7249279670715332
126,0.8086575408261287,1.022486879472125,5e-07,0.6555,1.7283671308517456
127,0.8079971181556196,1.0204867897910106,5e-07,0.6572,1.7234234231948853
128,0.8084774255523535,1.0190428269814116,5e-07,0.6567,1.7261446060180663
129,0.8048350944604546,1.0264325480868792,5e-07,0.656,1.7257629262924195
130,0.8070365033621518,1.0221850363978429,5e-07,0.6565,1.7274647592544556
131,0.8076584507042254,1.0234844980716096,5e-07,0.6559,1.7278012767791748
132,0.8084961563100577,1.018240801689336,5e-07,0.6568,1.7284495931625365
133,0.8087988156209988,1.01767511950107,5e-07,0.6564,1.7261366073608397
134,0.8063140614990391,1.0247073473455355,5e-07,0.6553,1.729225207710266
135,0.8085774895933397,1.020518327538035,5e-07,0.6556,1.7246458526611328
136,0.8045749279538905,1.0271937588717057,5e-07,0.6566,1.7252691604614259
137,0.8096982068523855,1.0124317856885439,5e-07,0.655,1.7285946416854858
138,0.8075768491834774,1.0247923479490924,5e-07,0.6554,1.7347513874053955
139,0.8066562600064041,1.0223569124125915,5e-07,0.6554,1.7284034580230714
140,0.8077169388408582,1.018468168581139,5e-07,0.6546,1.731330276107788
141,0.8077569644572526,1.0218720807122221,5e-07,0.6565,1.7269686948776246
142,0.8056356067883446,1.0234147618872746,5e-07,0.6564,1.724245289993286
143,0.8071382842509603,1.0246491459664553,5e-07,0.657,1.7257199523925781
144,0.8079556374119155,1.019340717624503,5e-07,0.6556,1.7312456830978393
145,0.8104987191802754,1.0137261208188562,5e-07,0.6568,1.7231794660568238
146,0.8057356708293307,1.025585556236399,5e-07,0.6553,1.725160517692566
147,0.8081572206211975,1.0172593844383526,5e-07,0.6556,1.7283760456085204
148,0.8090989116517285,1.0179217230342568,5e-07,0.6546,1.72766216506958
149,0.8068163624719821,1.0203817651090887,5e-07,0.6576,1.7286389820098877
150,0.8074551569506726,1.0205530753737455,5e-07,0.6565,1.7303853630065917
151,0.8066162343900096,1.0216688352863337,5e-07,0.6561,1.7268516954421997
152,0.8064561319244317,1.022753043851141,5e-07,0.6568,1.7273478315353394
153,0.8075968619916747,1.0145353059374749,5e-07,0.6538,1.7274208711624146
154,0.8063960934998399,1.0244227829095534,5e-07,0.6559,1.73135813331604
155,0.8070164905539545,1.0243082797721987,5e-07,0.6557,1.7260445892333984
156,0.8072366314441243,1.0146062926455182,5e-07,0.6545,1.7312154376983642
157,0.8066562600064041,1.0234994800511439,5e-07,0.6567,1.727634696006775
158,0.8074967979506884,1.0179522945031194,5e-07,0.6556,1.726816238594055
159,0.8077569644572526,1.0184362799244129,5e-07,0.6558,1.7278342483520508
160,0.8077169388408582,1.0209304267612742,5e-07,0.6557,1.7271518894195557
161,0.8085574767851424,1.0180648149224072,5e-07,0.6564,1.7252711303710937
162,0.8093780019212296,1.0126965397869285,5e-07,0.6553,1.7295924528121949
163,0.8100192061459667,1.0147072646132504,5e-07,0.6563,1.723260538291931
164,0.8070948110185778,1.0215644047552008,5e-07,0.6548,1.7285137702941895
165,0.8089377201408902,1.0140271950829232,5e-07,0.6567,1.727851692390442
166,0.8052753762407941,1.0214673192921717,5e-07,0.6558,1.728899970626831
167,0.8109790265770093,1.0109246408103407,5e-07,0.656,1.7248708707809448
168,0.803474223503042,1.0269830558225965,5e-07,0.6574,1.7218087202072143
169,0.8077969900736471,1.0146979522598198,5e-07,0.6555,1.7305705907821656
170,0.8052553634325968,1.0231174601601591,5e-07,0.656,1.7291422882080079
171,0.8089777457572846,1.01582728461352,5e-07,0.656,1.7253889713287354
172,0.8097382324687801,1.0197228656683905,5e-07,0.6553,1.730489556312561
173,0.8108989753442203,1.0130550826240952,5e-07,0.6564,1.7273760189056397
174,0.8084787131882202,1.012824501904269,5e-07,0.6548,1.7289465978622436
175,0.8104580397181294,1.0081611157876418,5e-07,0.6564,1.7253197397232056
176,0.8081171950048031,1.0160671191989632,5e-07,0.6566,1.7238323192596436
177,0.8088776817162985,1.0139103698455634,5e-07,0.6556,1.7276659236907959
178,0.8079971181556196,1.0167120689579283,5e-07,0.6567,1.7289850116729737
179,0.8070965417867435,1.0192103768402745,5e-07,0.6566,1.7263891464233398
180,0.809578130003202,1.0149076596842415,5e-07,0.6558,1.7306610305786132
181,0.8091178354146654,1.017752195603184,5e-07,0.6566,1.7261755220413209
182,0.8107188600704451,1.008548280271322,5e-07,0.6546,1.7323943210601807
183,0.8083973743195645,1.011370287199567,5e-07,0.655,1.72536225566864
184,0.8084987195902689,1.017402619581369,5e-07,0.6549,1.7294281169891357
185,0.8084561178731582,1.017724519066899,5e-07,0.6557,1.730041349220276
186,0.8105987832212616,1.0076529608298066,5e-07,0.6579,1.7200917316436768
187,0.8103786423310919,1.015507843625725,5e-07,0.6549,1.7310116744995117
188,0.8083173230867755,1.011410326519495,5e-07,0.6586,1.724097139930725
189,0.8087576048671149,1.01621632865328,5e-07,0.6565,1.726938479232788
190,0.809498078770413,1.013346527350319,5e-07,0.6556,1.7287506196975708
191,0.8076969260326609,1.016374221032833,5e-07,0.6568,1.7258076635360717
192,0.8067763368555876,1.0161399455204858,5e-07,0.6552,1.729530837059021
193,0.808997758565482,1.0151013482124653,5e-07,0.6565,1.729609662246704
194,0.8093379763048351,1.0149088675037548,5e-07,0.6565,1.7288054002761841
195,0.8090577969900736,1.0121749621952263,5e-07,0.6555,1.7260555074691772
196,0.8069364393211655,1.0178059799107,5e-07,0.6558,1.7237741010665895
197,0.8081372078130004,1.014290280957425,5e-07,0.6564,1.7290654647827148
198,0.809978386167147,1.009546573349882,5e-07,0.6567,1.725505791091919
199,0.8097982708933718,1.0137408591981045,5e-07,0.6566,1.7294014150619508
200,0.8087976304835095,1.0113039956885272,5e-07,0.6555,1.7318720775604248
201,0.8072366314441243,1.0174011249707138,5e-07,0.656,1.727707272529602
202,0.8079370797310279,1.0158521812236199,5e-07,0.6549,1.730391020011902
203,0.8082172590457893,1.0162780082954874,5e-07,0.656,1.72961418800354
204,0.8078770413064361,1.01347953693782,5e-07,0.656,1.722993696784973
205,0.8105787704130644,1.0128028684421262,5e-07,0.6557,1.7303616607666015
206,0.8070765289785463,1.017026238933115,5e-07,0.6551,1.7338343097686768
207,0.8096982068523855,1.0107528625907252,5e-07,0.6563,1.7309770542144776
208,0.8089777457572846,1.0137429949262378,5e-07,0.6567,1.7248089443206787
209,0.8101585014409222,1.0099813154863693,5e-07,0.6554,1.7255966289520264
210,0.8085187259923176,1.0128460589810615,5e-07,0.6574,1.7251358770370484
211,0.8110185778347213,1.0102666142580985,5e-07,0.657,1.7232946990966798
212,0.8117795389048992,1.0079077184868286,5e-07,0.6562,1.727748606300354
213,0.8061159141850784,1.015347083295113,5e-07,0.6564,1.730368115234375
214,0.809658181235991,1.015616115300731,5e-07,0.6568,1.728826363182068
215,0.8101785142491195,1.0115639082025802,5e-07,0.656,1.7273540996551513
216,0.8105187319884726,1.0126028810408572,5e-07,0.6553,1.7313567260742186
217,0.8083973743195645,1.0169871776981152,5e-07,0.6564,1.726529741668701
218,0.8091189180537772,1.014437824067935,5e-07,0.6558,1.7232918785095215
219,0.8089766175528508,1.0140725907265262,5e-07,0.6554,1.731252362060547
220,0.8080771693884086,1.013764386103774,5e-07,0.657,1.7259865158081054
221,0.809578130003202,1.0091799748199626,5e-07,0.6555,1.7281247016906738
222,0.8087776176753122,1.0096740975732648,5e-07,0.6563,1.731022702026367
223,0.8078170028818443,1.0150882093867468,5e-07,0.6555,1.7313295667648316
224,0.8095180915786103,1.0131093212476419,5e-07,0.6548,1.7304578624725342
225,0.8095180915786103,1.0116642968340863,5e-07,0.6556,1.729893627166748
226,0.8082973102785783,1.0166694823458071,5e-07,0.6576,1.7256283073425294
227,0.8066762728146013,1.01703723630499,5e-07,0.6577,1.7262302913665772
228,0.8130403458213257,1.007014621594301,5e-07,0.6569,1.728280065727234
229,0.8109590137688121,1.0081166056841564,5e-07,0.6571,1.724165380859375
230,0.8108789625360231,1.0097502908987606,5e-07,0.654,1.727708141708374
231,0.8096781940441883,1.013322492917684,5e-07,0.6549,1.730950866317749
232,0.8094780659622158,1.011662247735951,5e-07,0.656,1.7264808420181275
233,0.8090588988476313,1.0159312422541131,5e-07,0.6558,1.727038731956482
234,0.8098774823830878,1.0087922943814454,5e-07,0.6557,1.7279287633895875
235,0.8105587576048671,1.0095275366989573,5e-07,0.6565,1.7279783237457276
236,0.8102585654819084,1.006425021437548,5e-07,0.6565,1.725369617652893
237,0.8087976304835095,1.0129589491305808,5e-07,0.6562,1.7246988012313842
238,0.8072566442523215,1.0186935875837977,5e-07,0.6561,1.7304747215270997
239,0.8102985910983029,1.0099737451620832,5e-07,0.6572,1.728244865989685
240,0.8084574127441563,1.010743390853459,5e-07,0.6564,1.7241138334274293
241,0.8104987191802754,1.007770905271769,5e-07,0.6541,1.7310269596099854
242,0.8083373358949728,1.010734341387332,5e-07,0.6559,1.7297869194030762
243,0.8102585654819084,1.0100288279843643,5e-07,0.6568,1.7324053182601928
244,0.8114193083573487,1.0098589654920043,5e-07,0.6569,1.7280650218963622
245,0.8090577969900736,1.0109309336904757,5e-07,0.6558,1.73086930103302
246,0.8092579250720461,1.009826090371727,5e-07,0.6559,1.7350969244003296
247,0.809418027537624,1.0117991789769867,5e-07,0.6573,1.727090774345398
248,0.8105587576048671,1.0059336700807426,5e-07,0.6567,1.7267325942993164
249,0.8122398334934358,1.0091035715708394,5e-07,0.6556,1.730764979171753
250,0.8109189881524176,1.0094712884465051,5e-07,0.6557,1.731294535255432
251,0.8088576689081012,1.0125630109538415,5e-07,0.6561,1.7346235084533692
252,0.808517451168748,1.0100799266474392,5e-07,0.6572,1.7248726802825927
253,0.8112191802753762,1.0051794060140018,5e-07,0.6553,1.7262466901779174
254,0.808837656099904,1.0076515272646198,5e-07,0.6567,1.727487380027771
255,0.8119196285622798,1.0120991518243245,5e-07,0.6569,1.7306138669967652
256,0.8108589497278258,1.0028771076147425,5e-07,0.6564,1.730208780670166
257,0.8099183477425552,1.014172566689019,5e-07,0.6558,1.7335756883621216
258,0.81011923815621,1.009310000493798,5e-07,0.6578,1.7270750333786011
259,0.8110986547085202,1.006760092976,5e-07,0.6568,1.731888405418396
260,0.8114793467819404,1.0061650493379362,5e-07,0.6549,1.7312415798187255
261,0.811439321165546,1.003540776190451,5e-07,0.657,1.7304861572265624
262,0.8093179634966379,1.0132938285038864,5e-07,0.6572,1.7275450105667114
263,0.8099383605507525,1.0040730801752429,5e-07,0.6575,1.7253596412658692
264,0.8111795774647887,1.0057742372822975,5e-07,0.6566,1.7341014026641846
265,0.8108584240871236,1.0015930059168447,5e-07,0.6574,1.7277922996520996
266,0.8097382324687801,1.012222814056074,5e-07,0.6575,1.7303800634384154
267,0.810218539865514,1.0096228690319935,5e-07,0.6554,1.7288908617019654
268,0.8108794814340589,1.0045402151140148,5e-07,0.6567,1.7275754552841187
269,0.8101977898782832,1.0080739023554104,5e-07,0.6556,1.727847779083252
270,0.8117195004803074,1.0044030621576263,5e-07,0.657,1.7281341514587403
271,0.8128802433557477,1.0009044201527504,5e-07,0.6567,1.7232406633377075
272,0.8120597182196606,1.0040152142760161,5e-07,0.6564,1.7298755418777465
273,0.8099583733589497,1.0090049535770886,5e-07,0.656,1.7294018579483033
274,0.8105587576048671,1.0105093727881351,5e-07,0.6559,1.7315100481033325
275,0.8127001280819725,1.003271959299771,5e-07,0.6554,1.7306369512557984
276,0.8094580531540185,1.0067431924055297,5e-07,0.6547,1.7304924201965333
277,0.8140409862311879,0.9982424448439604,5e-07,0.6564,1.7281767148971559
278,0.8116794748639129,1.0037987676523374,5e-07,0.6571,1.7289233930587768
279,0.8115994236311239,1.0015110258219375,5e-07,0.6556,1.730888273048401
280,0.8108989753442203,1.0028688475141303,5e-07,0.6568,1.7262672466278077
281,0.8091578610310599,1.0092011826029963,5e-07,0.656,1.7262456029891968
282,0.8118595901376882,1.0046148515075894,5e-07,0.6557,1.7273876638412475
283,0.8091978866474544,1.0005082189750487,5e-07,0.6561,1.7300153717041016
284,0.808437399935959,1.0084398220717583,5e-07,0.6551,1.7290187734603881
285,0.8130803714377202,0.9991522057675567,5e-07,0.6561,1.7311601812362671
286,0.8118796029458853,1.0027937902840827,5e-07,0.6556,1.73054419631958
